BSX,Boston Scientific,Health Care,Health Care Equipment,,8.21
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,36.174999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,76.099998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,22.6399994
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,53.57
BSX,Boston Scientific,Health Care,Health Care Equipment,,18.379999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,15.5214281428
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,672.640015
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,171.990005
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.5
STT,State Street Corp.,Financials,Diversified Financial Services,,68.669998
STT,State Street Corp.,Financials,Diversified Financial Services,,40.169998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,54.17750175
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,91.650002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,79.480003
STT,State Street Corp.,Financials,Diversified Financial Services,,40.380001
STT,State Street Corp.,Financials,Diversified Financial Services,,77.389999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,52.7299995
GILD,Gilead Sciences,Health Care,Biotechnology,,86.720001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,33.91
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,87.669998
BSX,Boston Scientific,Health Care,Health Care Equipment,,6.89
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,124.57
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,658.640015
STT,State Street Corp.,Financials,Diversified Financial Services,,72.889999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,17.35
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,93.790001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,62.73
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,70.209999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,78.5
GILD,Gilead Sciences,Health Care,Biotechnology,,119.129997
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,65.709999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,28.7049999
GILD,Gilead Sciences,Health Care,Biotechnology,,21.4850005
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,29.0874995
GILD,Gilead Sciences,Health Care,Biotechnology,,20.08
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,20.9839993
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,96.699997
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.379999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,40.9900017142
GILD,Gilead Sciences,Health Care,Biotechnology,,18.6000005
BSX,Boston Scientific,Health Care,Health Care Equipment,,5.95
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.49250025
STT,State Street Corp.,Financials,Diversified Financial Services,,41.119999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,83.989998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,34.8571434285
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,12.29
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.51
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,26.35
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,63.23
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,55.9570007
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,25.924999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,77.480003
GILD,Gilead Sciences,Health Care,Biotechnology,,88.349998
GILD,Gilead Sciences,Health Care,Biotechnology,,68.089996
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,17.42
STT,State Street Corp.,Financials,Diversified Financial Services,,74.879997
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,30.3710003
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,56.2599983
GILD,Gilead Sciences,Health Care,Biotechnology,,78.059998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,48.0971412857
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,199.270004
GILD,Gilead Sciences,Health Care,Biotechnology,,99.260002
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,42.2900009
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,24.2228565714
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,22.889999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,65.9457168571
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,77.360001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.55500025
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,31.052
BSX,Boston Scientific,Health Care,Health Care Equipment,,11.5
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,181.820007
STT,State Street Corp.,Financials,Diversified Financial Services,,45.349998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,26.8899994285
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,74.519997
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.7299995
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.575001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,153.029999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.450001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.04999925
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,99.379997
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,34.830002
BSX,Boston Scientific,Health Care,Health Care Equipment,,20.709999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,47.9000015
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,300.98999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,34.68999875
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,13.13
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,49.3499984285
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,91.199997
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.0650005
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,38.16
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,168.470001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,53.5470009
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,84.589996
STT,State Street Corp.,Financials,Diversified Financial Services,,44.310001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,58.630001
STT,State Street Corp.,Financials,Diversified Financial Services,,73.660004
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,17.780001
BSX,Boston Scientific,Health Care,Health Care Equipment,,14.61
BSX,Boston Scientific,Health Care,Health Care Equipment,,5.51
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,49.3914298571
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,63.880001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,75.949997
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,201.25
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.424999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,73.440002
STT,State Street Corp.,Financials,Diversified Financial Services,,69.989998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,19.7539997
GILD,Gilead Sciences,Health Care,Biotechnology,,59.209999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,64.669998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,45.40250025
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,72.860001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,26.3857135714
GILD,Gilead Sciences,Health Care,Biotechnology,,22.8600005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,53.5214271428
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,59.91
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,52.700001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,60.639999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,775.099976
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,62.799999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,361.079987
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.4
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,76.889999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,289.730011
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,762.450012
BSX,Boston Scientific,Health Care,Health Care Equipment,,16.66
STT,State Street Corp.,Financials,Diversified Financial Services,,71.559998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,20.6870003
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,59.189999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,115.940002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,7.78571414285
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.61
GILD,Gilead Sciences,Health Care,Biotechnology,,23.535
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,402.200012
BSX,Boston Scientific,Health Care,Health Care Equipment,,18.719999
STT,State Street Corp.,Financials,Diversified Financial Services,,76.239998
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,670.900024
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,25.0949995
STT,State Street Corp.,Financials,Diversified Financial Services,,72.400002
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,23.1119995
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,28.54999925
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.0079994
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,28.42
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.61499975
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.24
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,15.88
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,46.75999825
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,9.9
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,461.190002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,29.38249975
BSX,Boston Scientific,Health Care,Health Care Equipment,,16.559999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,19.3150005
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,276.040009
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,43
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.6079998
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,16.879999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,91.410004
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,11.81
STT,State Street Corp.,Financials,Diversified Financial Services,,34.799999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,60.4942855714
GILD,Gilead Sciences,Health Care,Biotechnology,,61.77
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,46.79999925
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,45.9625015
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,34.154999
STT,State Street Corp.,Financials,Diversified Financial Services,,41.240002
BSX,Boston Scientific,Health Care,Health Care Equipment,,12.51
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,53.16999825
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,507.079987
GILD,Gilead Sciences,Health Care,Biotechnology,,100.279999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,53.2714271428
STT,State Street Corp.,Financials,Diversified Financial Services,,73.610001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,20.68250075
GILD,Gilead Sciences,Health Care,Biotechnology,,72.470001
BSX,Boston Scientific,Health Care,Health Care Equipment,,20.98
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,135.559998
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,12.88
GILD,Gilead Sciences,Health Care,Biotechnology,,71.18
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,36.310001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,21.96999925
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,28.4524995
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.82
STT,State Street Corp.,Financials,Diversified Financial Services,,33.279999
STT,State Street Corp.,Financials,Diversified Financial Services,,76.559998
